job,dag,timestamp,total-mem,mem-util,compute-util
0,0,6.103515625e-05,"30776492032, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232","0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0"
1,0,0.528800249,"31138250752, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232","0, 0, 0, 0, 0, 0, 0, 0","4, 0, 0, 0, 0, 0, 0, 0"
1,0,0.760764122,"31215845376, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232","0, 0, 0, 0, 0, 0, 0, 0","4, 0, 0, 0, 0, 0, 0, 0"
1,0,0.982287407,"31324897280, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232","1, 0, 0, 0, 0, 0, 0, 0","11, 0, 0, 0, 0, 0, 0, 0"
1,0,1.199673653,"31394103296, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232","0, 0, 0, 0, 0, 0, 0, 0","5, 0, 0, 0, 0, 0, 0, 0"
1,0,1.406582832,"31471697920, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232","0, 0, 0, 0, 0, 0, 0, 0","6, 0, 0, 0, 0, 0, 0, 0"
1,0,1.613393307,"31540903936, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232","0, 0, 0, 0, 0, 0, 0, 0","5, 0, 0, 0, 0, 0, 0, 0"
1,0,1.820241213,"31673024512, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232","1, 0, 0, 0, 0, 0, 0, 0","13, 0, 0, 0, 0, 0, 0, 0"
1,0,2.025485516,"31748521984, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232","0, 0, 0, 0, 0, 0, 0, 0","5, 0, 0, 0, 0, 0, 0, 0"
1,0,2.231023312,"31754813440, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232","0, 0, 0, 0, 0, 0, 0, 0","4, 0, 0, 0, 0, 0, 0, 0"
1,0,2.437257767,"31754813440, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232, 30068703232","0, 0, 0, 0, 0, 0, 0, 0","2, 0, 0, 0, 0, 0, 0, 0"
1,0,2.64583683,"31805145088, 30123229184, 30152589312, 30119034880, 30125326336, 30119034880, 30154686464, 30125326336","0, 0, 0, 0, 0, 0, 0, 0","4, 2, 2, 4, 3, 4, 4, 2"
1,0,2.869285345,"31859671040, 30228086784, 30272126976, 30179852288, 30223892480, 30278418432, 30219698176, 30205018112","0, 1, 1, 0, 0, 0, 1, 0","4, 13, 12, 4, 5, 4, 4, 5"
1,0,3.120078802,"31922585600, 30295195648, 30330847232, 30236475392, 30288904192, 30337138688, 30284709888, 30263738368","0, 0, 0, 0, 0, 0, 0, 0","3, 4, 3, 3, 5, 4, 4, 3"
1,0,3.330127716,"31979208704, 30349721600, 30397956096, 30293098496, 30345527296, 30408441856, 30341332992, 30316167168","0, 0, 0, 0, 0, 0, 0, 0","4, 5, 2, 3, 5, 4, 5, 5"
1,0,3.545746088,"32081969152, 30418927616, 30462967808, 30437801984, 30414733312, 30473453568, 30410539008, 30467162112","1, 0, 0, 0, 0, 0, 0, 1","12, 5, 4, 4, 4, 3, 4, 12"
1,0,3.762521029,"32195215360, 30534270976, 30523785216, 30490230784, 30479745024, 30538465280, 30465064960, 30530076672","0, 1, 0, 1, 0, 0, 0, 0","4, 12, 3, 11, 4, 6, 3, 4"
1,0,3.974807501,"32249741312, 30588796928, 30569922560, 30565728256, 30588796928, 30599282688, 30525882368, 30584602624","0, 0, 0, 0, 0, 0, 0, 0","4, 5, 4, 2, 4, 4, 4, 4"
1,0,4.204166174,"32310558720, 30647517184, 30618157056, 30618157056, 30641225728, 30647517184, 30578311168, 30637031424","0, 0, 0, 0, 1, 0, 0, 0","4, 4, 4, 5, 11, 4, 4, 3"
1,0,4.4202528,"32348307456, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944","0, 7, 0, 0, 0, 0, 1, 0","2, 51, 9, 4, 4, 9, 44, 37"
1,0,4.632276535,"32348307456, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944","7, 7, 7, 8, 7, 7, 13, 8","73, 44, 46, 65, 62, 52, 6, 48"
1,0,4.952461004,"32348307456, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944","14, 7, 9, 14, 8, 9, 13, 8","69, 43, 74, 51, 77, 72, 79, 68"
1,0,5.250441551,"32348307456, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944","2, 8, 8, 7, 11, 12, 14, 14","35, 66, 50, 40, 46, 57, 69, 68"
1,0,5.465228796,"32348307456, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944","14, 13, 13, 14, 14, 14, 14, 13","75, 59, 70, 69, 64, 66, 67, 64"
1,0,5.706391573,"32348307456, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944","14, 7, 6, 6, 13, 7, 13, 13","70, 54, 25, 33, 70, 56, 63, 54"
1,0,5.918736696,"32348307456, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944","6, 0, 0, 0, 7, 1, 0, 0","26, 0, 0, 7, 21, 4, 0, 10"
1,0,6.123832941,"32348307456, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944","0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0"
1,0,6.330136776,"32348307456, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944","0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0"
1,0,6.53559804,"32348307456, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944","0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0"
1,2,6.740558147,"32348307456, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944","0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0"
1,2,6.946295261,"32348307456, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944","0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0"
1,2,7.151399136,"32348307456, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944","0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0"
1,2,7.356846094,"32348307456, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944","0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0"
1,2,7.562046289,"32348307456, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944","0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0"
1,2,7.770025492,"32348307456, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944","0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0"
1,2,7.9753232,"32348307456, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944","0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0"
1,2,8.181228161,"32348307456, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944","0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0"
1,2,8.386322021,"32348307456, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944","0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0"
1,2,8.592347622,"32348307456, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944","0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0"
1,2,8.79998374,"32348307456, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944","0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0"
1,2,9.005310774,"32348307456, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944","0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0"
1,2,9.210334301,"32348307456, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944","0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0"
1,2,9.415599823,"32348307456, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944, 30658002944","0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0"
